ID;SUBSYSTEM;CODE;COVWATERHYDRANTUNITTYPE;DISTANCEFROMCORNER;FEEDERLEN;DIR;LINE;COLOR;INCOMM;CHR0;CHR1;STREET_NUMBER;STREET;OLDHYDNUM;CASTSUB;OOCDATE;OOCNOTES;INSTDATE1;ORACLEID;ACTIVE;REMARKS;FIREUSEONLY;STATUS;COMPRESSION;ADDDTTM;ADDBY;MODBY;FEATURE_ID;UNITID;Geom;Geo Local Area
WH-P16-007;DSTR;AVK;2780;0.6;0.9;E of East Line;E of East Line;Green;Yes;;;;NEC W 26TH AV & MANITOBA ST;42D16;COVAV;;;;__FJ8UGX;Active;;N;IN_SERVICE;Yes;2009-11-10T02:39:00-07:00;covDBimport;SDE 834766;29972;29972;"{""coordinates"": [-123.10732784506258, 49.24786975127378], ""type"": ""Point""}";Riley Park
WH-N12-019;DSTR;TC;TC1;3.0;1.2;N-NORTH;N-NORTH;Blue;Yes;;;;NEC ALDER ST & W 7TH AV;30C10;COVAV;;;1968-01-01;__FJ8VS5;Active;;N;IN_SERVICE;No;2009-11-10T02:39:00-07:00;covDBimport;SDE 834766;29973;29973;"{""coordinates"": [-123.1312339235644, 49.265349260022575], ""type"": ""Point""}";Fairview
WH-M20-016;DSTR;Mueller;CENTURION;1.8;1.5;E-EAST;E-EAST;Green;Yes;;;;NEC W 45TH AV & HUDSON ST;62D03;COVAV;;;1929-01-01;__FJ8VAM;Active;Replace March 22, 2011 - Contract 2B;N;IN_SERVICE;Yes;2009-11-10T02:39:49-07:00;covDBimport;ENYAMW;29974;29974;"{""coordinates"": [-123.1347808672021, 49.23051133030311], ""type"": ""Point""}";Oakridge
WH-I15-008;DSTR;TC;C71P;0.3;2.7;E-EAST;E-EAST;Blue;Yes;;;;NEC W 23RD AV & DUNBAR ST;45D17;COVAV;;;1995-01-01;__FJ8WC2;Active;;N;IN_SERVICE;Yes;2009-11-10T02:39:50-07:00;covDBimport;SDE 834766;29976;29976;"{""coordinates"": [-123.18496891477538, 49.25202064780857], ""type"": ""Point""}";Dunbar-Southlands
WH-V08-006;DSTR;AVK;2780;2.4;0.5;E-EAST;E-EAST;Blue;Yes;;;;NEC E HASTINGS ST & WINDERMERE ST;12D09;COVAV;;;2009-11-23;__FJ8SWD;Active;;N;IN_SERVICE;Yes;2009-11-10T02:39:50-07:00;covDBimport;WAS17;29979;29979;"{""coordinates"": [-123.03595951625682, 49.28126212940751], ""type"": ""Point""}";Hastings-Sunrise
WH-V16-010;DSTR;TC;TC1;2.4;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC LILLOOET ST & E 25TH A;39C21;COVAV;;;1965-01-01;__FJ8SNC;Active;;N;IN_SERVICE;No;2009-11-10T02:39:38-07:00;covDBimport;SDE 834766;29986;29986;"{""coordinates"": [-123.03921894214118, 49.247778946130026], ""type"": ""Point""}";Renfrew-Collingwood
WH-N11-002;DSTR;TC;TC1;0.0;1.0;;;Blue;Yes;;;;SS SCHOOL GREEN & SCANTLINGS;30C21;COVAV;;;1975-01-01;__FJFK9Y;Active;;Y;IN_SERVICE;No;2009-11-10T02:39:00-07:00;covDBimport;KAH78;29990;29990;"{""coordinates"": [-123.12668710950197, 49.26750700379587], ""type"": ""Point""}";Fairview
WH-J17-012;DSTR;TC;TC1;1.8;1.2;E-EAST;E-EAST;Blue;Yes;;;;NEC W 34TH AV & MACDONALD ST;63A07;COVAV;;;1967-01-01;__FJ8UTY;Active;;N;IN_SERVICE;No;2009-11-10T02:39:39-07:00;covDBimport;SDE 834766;29992;29992;"{""coordinates"": [-123.16784613632662, 49.241431640740565], ""type"": ""Point""}";Arbutus-Ridge
WH-S23-011;DSTR;TC;TC1;4.0;1.5;W-WEST;W-WEST;Blue;Yes;;;;NWC E 58TH AV & DUMFRIES ST;74B16;COVAV;;;1948-01-01;__FJ8VNP;Active;;N;IN_SERVICE;No;2009-11-10T02:39:00-07:00;covDBimport;SDE 834766;30001;30001;"{""coordinates"": [-123.07570736240939, 49.2173267965284], ""type"": ""Point""}";Victoria-Fraserview
WH-N10-101;DFPS;Olympic;PD049 DFPS;0.0;0.0;;;White/Blue;Yes;;;;PACIFIC ST & RICHARDS ST West;;COVAV;;;1996-01-01;__FJ8WL4;Active;;Y;IN_SERVICE;Yes;2009-11-10T02:39:00-07:00;covDBimport;ENJAK;30002;30002;"{""coordinates"": [-123.1275126779253, 49.2735718712415], ""type"": ""Point""}";Downtown
WH-Q24-019;DSTR;TC;TC1;1.5;1.2;W-WEST;W-WEST;Blue;Yes;;;;SWC E 64TH AV & FRASER ST;81B23;COVAV;;;1991-01-01;__FJ8VGE;Active;;N;IN_SERVICE;No;2009-11-10T02:39:45-07:00;covDBimport;SDE 834766;30006;30006;"{""coordinates"": [-123.09124653176899, 49.212535006503956], ""type"": ""Point""}";Sunset
WH-N20-022;DSTR;TC;TC1;2.4;0.6;W-WEST;W-WEST;Blue;Yes;;;;NWC W 44TH AV & LAUREL ST;60B24;COVAV;;;;__FJ8VB3;Active;;N;IN_SERVICE;No;2009-11-10T02:39:00-07:00;covDBimport;SDE 834766;30010;30010;"{""coordinates"": [-123.1251670389166, 49.23113833117273], ""type"": ""Point""}";Oakridge
WH-S15-029;DSTR;TC;C71P;1.7;10.0;S-NORTH;S-NORTH;Blue;Yes;;;;NWC WELWYN ST & E 21ST AV;;COVAV;;;2005-10-04;__FN3WK4;Active;;N;IN_SERVICE;Yes;2009-11-10T02:39:46-07:00;covDBimport;SDE 834766;30011;30011;"{""coordinates"": [-123.06950507305875, 49.25167138508522], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-N15-016;DSTR;TC;TC1;1.2;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NWC WILLOW ST & W 20TH AV;42A27;COVAV;;;1950-01-01;__FJ8W3L;Active;;N;IN_SERVICE;No;2009-11-10T02:39:51-07:00;covDBimport;SDE 834766;30017;30017;"{""coordinates"": [-123.12227893994861, 49.25353721516292], ""type"": ""Point""}";South Cambie
WH-S10-009;DSTR;TC;TC1;2.1;1.2;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC ODLUM DRIVE & PARKER ST;19A28;COVAV;;;1974-01-01;__FJ8V3H;Active;;N;IN_SERVICE;No;2009-11-10T02:39:51-07:00;covDBimport;SDE 834766;30019;30019;"{""coordinates"": [-123.0759600001959, 49.275716433105835], ""type"": ""Point""}";Grandview-Woodland
WH-V24-001;DSTR;TC;TC1;126.5;1.2;E-EAST;E-EAST;Blue;Yes;;;SS 3100;E 63RD A;77A11;COVAV;;;1969-01-01;__FJ8S7U;Active;;N;IN_SERVICE;No;2009-11-10T02:39:51-07:00;covDBimport;SDE 834766;30020;30020;"{""coordinates"": [-123.03974745870231, 49.21290150403382], ""type"": ""Point""}";Killarney
WH-V23-020;DSTR;TC;TC1;2.7;1.8;W-WEST;W-WEST;Blue;Yes;;;;NWC E 58TH AV & ROSEMONT DRIVE;77A04;COVAV;;;1969-01-01;__FJ8S8X;Active;;N;IN_SERVICE;No;2009-11-10T02:39:52-07:00;covDBimport;SDE 834766;30024;30024;"{""coordinates"": [-123.03487458286352, 49.21659359871797], ""type"": ""Point""}";Killarney
WH-W19-014;DSTR;TC;C71P;2.4;0.6;W-WEST;W-WEST;Blue;Yes;;;NS 3500;KINGSWAY;56A02;COVAV;;;;__FJE8NW;Active;;N;IN_SERVICE;Yes;2009-11-10T02:39:00-07:00;covDBimport;ZEN23;30026;30026;"{""coordinates"": [-123.02719891767988, 49.23225523039143], ""type"": ""Point""}";Renfrew-Collingwood
WH-Q19-011;DSTR;TC;TC1;118.0;5.5;E-EAST;E-EAST;Blue;Yes;;;SS 500;E 41ST AV;59B28;COVAV;;;;__FJ8W62;Active;;N;IN_SERVICE;No;2009-11-10T02:39:52-07:00;covDBimport;SDE 834766;30027;30027;"{""coordinates"": [-123.09280470563925, 49.23282771374909], ""type"": ""Point""}";Sunset
WH-O14-020;DSTR;Clow;BrigadierM;0.0;1.6;;;Blue;Yes;;;;SEC W 15TH AV & YUKON ST;31B33;COVAV;;;1964-01-01;__FJ8UI8;Active;;N;IN_SERVICE;Yes;2009-11-10T02:39:00-07:00;covDBimport;ENYAMW;30029;30029;"{""coordinates"": [-123.11294643313926, 49.257702254744714], ""type"": ""Point""}";Mount Pleasant
WH-W16-015;DSTR;TC;TC1;4.3;0.6;W-WEST;W-WEST;Blue;Yes;;;;SWC E 26TH AV & CASSIAR ST;37A19;COVAV;;;1965-01-01;__FJ8SNO;Active;;N;IN_SERVICE;No;2009-11-10T02:36:11-07:00;covDBimport;SDE 834766;30038;30038;"{""coordinates"": [-123.03127681617917, 49.2469936929799], ""type"": ""Point""}";Renfrew-Collingwood
WH-H17-001;DSTR;TC;TC1;2.1;0.6;E-EAST;E-EAST;Blue;Yes;;;;SEC W 31ST AV & CAMOSUN ST;47B08;COVAV;;;1949-01-01;__FJ8TNY;Active;;N;IN_SERVICE;No;2009-11-10T02:36:12-07:00;covDBimport;WAS17;30041;30041;"{""coordinates"": [-123.1966492289641, 49.244244234707566], ""type"": ""Point""}";Dunbar-Southlands
WH-U20-011;DSTR;AVK;2780;2.3;2.0;E-EAST;E-EAST;Blue;Yes;;;;SEC E 44TH AV & EARLES ST;57A09;COVAV;;;2007-04-10;__FJ8SG7;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:12-07:00;covDBimport;SDE 834766;30044;30044;"{""coordinates"": [-123.04864337291865, 49.230192514424786], ""type"": ""Point""}";Killarney
WH-N16-001;DSTR;TC;C71P;2.1;0.6;W-WEST;W-WEST;Blue;Yes;;;;Mdn W KING EDWARD AV & SELKIRK ST;49C09;COVAV;;;2004-09-13;__FJ8VDO;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:13-07:00;covDBimport;SDE 834766;30047;30047;"{""coordinates"": [-123.13216714448845, 49.24932076143963], ""type"": ""Point""}";Shaughnessy
WH-M24-016;DSTR;Mueller;CENTURION;4.0;1.8;W-WEST;W-WEST;Blue;Yes;;;;NWC W 67TH AV & MONTCALM ST;86C01;COVAV;;;1959-01-01;__FJ8V6Q;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:00-07:00;covDBimport;RIH83;30048;30048;"{""coordinates"": [-123.13587930362539, 49.21089074702743], ""type"": ""Point""}";Marpole
WH-K14-023;DSTR;TC;C71P;0.9;2.7;W-WEST;W-WEST;Blue;Yes;;;;NWC W 15TH AV & YEW ST;44C07;COVAV;;;1996-01-01;__FJ8WDD;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:13-07:00;covDBimport;SDE 834766;30050;30050;"{""coordinates"": [-123.15568066180673, 49.25831182601933], ""type"": ""Point""}";Kitsilano
WH-V17-009;DSTR;TC;TC1;3.7;0.6;N-NORTH;N-NORTH;Yellow;Yes;;;;NEC PICTON ST & KINGS A;39D24;COVAV;;;1931-01-01;__FJ8SLT;Active;;N;IN_SERVICE;No;2009-11-10T02:36:13-07:00;covDBimport;SDE 834766;30051;30051;"{""coordinates"": [-123.04061230973537, 49.24280200514986], ""type"": ""Point""}";Renfrew-Collingwood
WH-M06-006;DSTR;TC;C71P;1.8;2.5;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC DENMAN ST & W GEORGIA ST;04B07;COVAV;;;2002-01-01;__FJ8WNA;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:53-07:00;covDBimport;SDE 834766;30053;30053;"{""coordinates"": [-123.13385702729555, 49.29241199323712], ""type"": ""Point""}";West End
WH-M16-021;DSTR;TC;TC1;1.8;0.6;E-EAST;E-EAST;Blue;Yes;;;;NEC CONNAUGHT DRIVE & GRANVILLE ST;49B32;COVAV;;;1960-01-01;__FJ8VDC;Active;;N;IN_SERVICE;No;2009-11-10T02:36:54-07:00;covDBimport;SDE 834766;30059;30059;"{""coordinates"": [-123.13901988421304, 49.245527614684875], ""type"": ""Point""}";Shaughnessy
WH-T09-032;DSTR;Clow;BrigadierM;3.4;0.9;W-WEST;W-WEST;Blue;Yes;;;;SWC ADANAC ST & NANAIMO S;19C16;COVAV;;;1962-01-01;__FJ8THW;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:00-07:00;covDBimport;SDE 834766;30062;30062;"{""coordinates"": [-123.05682621489285, 49.277391059534054], ""type"": ""Point""}";Grandview-Woodland
WH-T18-002;DSTR;TC;TC1;98.8;2.1;E-EAST;E-EAST;Blue;Yes;;;SS 1800;E 37TH AV;53D11;COVAV;;;1962-01-01;__FJ8TDF;Active;;N;IN_SERVICE;No;2009-11-10T02:36:55-07:00;covDBimport;SDE 834766;30063;30063;"{""coordinates"": [-123.06712281214543, 49.23662941444423], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-M21-009;DSTR;TC;TC1;2.7;1.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC CARTIER ST & W 53RD AV;71D03;COVAV;;;1966-01-01;__FJ8V9N;Active;;N;IN_SERVICE;No;2009-11-10T02:36:56-07:00;covDBimport;SDE 834766;30066;30066;"{""coordinates"": [-123.13749987636653, 49.22268970212567], ""type"": ""Point""}";Oakridge
WH-Q09-010;DSTR;Clow;BrigadierM;2.1;3.1;N-NORTH;N-NORTH;Blue;Yes;;;;NWC GORE AV & E GEORGIA ST;09B23;COVAV;;;;__FJ8UXM;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:00-07:00;covDBimport;integration;30070;30070;"{""coordinates"": [-123.09719679829084, 49.27864636265317], ""type"": ""Point""}";Strathcona
WH-I14-017;DSTR;TC;TC1;3.7;1.5;N-NORTH;N-NORTH;Blue;Yes;;;;NEC COLLINGWOOD ST & W 19TH AV;45C36;COVAV;;;1958-01-01;__FJ8U6D;Active;;N;IN_SERVICE;No;2009-11-10T02:37:36-07:00;covDBimport;SDE 834766;30074;30074;"{""coordinates"": [-123.18172689645809, 49.25569102339998], ""type"": ""Point""}";Dunbar-Southlands
WH-K20-024;DSTR;TC;TC1;0.9;0.6;W-WEST;W-WEST;Blue;Yes;;;;NWC W 47TH AV & WEST BOULEVARD;64D10;COVAV;;;1952-01-01;__FJ8TWG;Active;;N;IN_SERVICE;No;2009-11-10T02:37:36-07:00;covDBimport;SDE 834766;30076;30076;"{""coordinates"": [-123.15591056170314, 49.22907910071561], ""type"": ""Point""}";Kerrisdale
WH-O15-018;DSTR;Mueller;SupCent250;1.2;3.1;N-NORTH;N-NORTH;Blue;Yes;;;;NEC YUKON ST & W 19TH AV;42C20;COVAV;;;1931-01-01;__FJ8W35;Active;;N;IN_SERVICE;Yes;2009-11-10T02:37:37-07:00;covDBimport;ENYAMW;30077;30077;"{""coordinates"": [-123.1125382971096, 49.254022376348075], ""type"": ""Point""}";Riley Park
WH-N23-002;DSTR;TC;TC1;102.1;0.9;S-SOUTH;S-SOUTH;Green;Yes;;;ES 7868;LKIRK ST;85D17;;;;1964-01-01;__FJ8V85;Active;;N;IN_SERVICE;No;2009-11-10T02:37:37-07:00;covDBimport;SDE 834766;30079;30079;"{""coordinates"": [-123.13269139665238, 49.21421786993268], ""type"": ""Point""}";Marpole
WH-R21-020;DSTR;TC;TC1;2.1;0.9;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC CULLODEN ST & E 49TH AV;74A01;COVAV;;;1971-01-01;__FJ8VKN;Active;;N;IN_SERVICE;No;2009-11-10T02:37:37-07:00;covDBimport;SDE 834766;30080;30080;"{""coordinates"": [-123.07856439524646, 49.225183139639654], ""type"": ""Point""}";Sunset
WH-V11-016;DSTR;TC;TC1;3.0;0.6;W-WEST;W-WEST;Yellow;Yes;;;;SWC GRAVELEY ST & WINDERMERE ST;18C15;COVAV;;;1945-01-01;__FJ8SSA;Active;;N;IN_SERVICE;No;2009-11-10T02:37:38-07:00;covDBimport;MAG3121;30086;30086;"{""coordinates"": [-123.03659760502136, 49.270337043142085], ""type"": ""Point""}";Hastings-Sunrise
WH-H17-007;DSTR;TC;TC1;1.2;0.9;E-EAST;E-EAST;Blue;Yes;;;;NEC W 33RD AV & CAMOSUN ST;65A01;COVAV;;;1977-01-01;__FJ8TO0;Active;;N;IN_SERVICE;No;2009-11-10T02:37:38-07:00;covDBimport;SDE 834766;30087;30087;"{""coordinates"": [-123.19667524664555, 49.2424995450216], ""type"": ""Point""}";Dunbar-Southlands
WH-V10-001;DSTR;AVK;2780;14.0;2.6;W-WEST;W-WEST;Blue;Yes;;;;SWC VENABLES ST & RENFREW ST;17B06;COVAV;2011-03-22;Hyd will be replaced next day;1953-01-01;__FJ8ST3;Active;replaced 4/1/2011;N;IN_SERVICE;Yes;2009-11-10T02:38:00-07:00;covDBimport;SDE 834766;30093;30093;"{""coordinates"": [-123.0443314462836, 49.276548004180015], ""type"": ""Point""}";Hastings-Sunrise
WH-O20-004;DSTR;TC;TC1;151.5;1.2;S-SOUTH;S-SOUTH;Blue;Yes;;;MidBlk 6200;ASH ST;72A27;COVAV;;;1961-01-01;__FJ8UPE;Active;;N;IN_SERVICE;No;2009-11-10T02:38:23-07:00;covDBimport;SDE 834766;30097;30097;"{""coordinates"": [-123.11814085551137, 49.22842301828024], ""type"": ""Point""}";Oakridge
WH-J14-004;DSTR;AVK;2780;1.2;0.6;N-SOUTH;N-SOUTH;Blue;Yes;;;;NWC BALACLAVA ST & W 16TH AV;44A18;COVAV;2008-11-17;#1097 Rinaldo took out of commision;2008-11-18;__FJ8U6L;Active;;N;IN_SERVICE;Yes;2009-11-10T02:38:23-07:00;covDBimport;SDE 834766;30098;30098;"{""coordinates"": [-123.17431771097246, 49.257951739642245], ""type"": ""Point""}";Kitsilano
WH-I12-016;DSTR;AVK;2780;1.8;2.1;W-WEST;W-WEST;Blue;Yes;;;;NWC W BROADWAY & DUNBAR ST;28D14;COVAV;;;1970-01-01;__FJ8U82;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:14-07:00;covDBimport;ZEN23;30110;30110;"{""coordinates"": [-123.18394693621022, 49.264397236080384], ""type"": ""Point""}";Kitsilano
WH-O08-047;DSTR;TC;TC1;17.4;7.0;E-EAST;E-EAST;Blue;Yes;;;;NEC ROBSON ST & HOWE ST;06C07;COVAV;;;1947-01-01;__FJFKAK;Active;;Y;IN_SERVICE;No;2009-11-10T02:36:00-07:00;covDBimport;MAG3121;30116;30116;"{""coordinates"": [-123.12043946974681, 49.2819072022706], ""type"": ""Point""}";Downtown
WH-P09-003;DSTR;TC;C71P;0.0;9.1;;;Blue;Yes;;;;SEC W PENDER ST & ABBOTT ST;07D46;COVAV;;;1995-01-01;__FJE8WV;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:00-07:00;covDBimport;SDE 834766;30118;30118;"{""coordinates"": [-123.10734759072564, 49.28092598613844], ""type"": ""Point""}";Downtown
WH-O12-010;DSTR;AVK;2780;0.0;3.6;;;Blue;Yes;;;;SEC YUKON ST & W 5TH AV;31A29;COVAV;;;1951-01-01;__FJ8UJS;Active;This hydrant was replaced on November 12, 2009.  Due to the newly discovered limitations of Hansen and Topobase the old Installation Date shown on this form cannot be changed;N;IN_SERVICE;Yes;2009-11-10T02:36:16-07:00;covDBimport;ENYAMW;30122;30122;"{""coordinates"": [-123.11265497109991, 49.26651716909755], ""type"": ""Point""}";Mount Pleasant
WH-M22-003;DSTR;Mueller;CENTURION;1.8;0.9;E-EAST;E-EAST;Blue;Yes;;;;NEC W 58TH AV & ADERA ST;85A16;COVAV;;;;__FJ8VEN;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:16-07:00;covDBimport;ENYANGS;30123;30123;"{""coordinates"": [-123.143662989309, 49.21860270049326], ""type"": ""Point""}";Marpole
WH-O07-014;DSTR;AVK;2780;107.7;0.9;W-EAST;W-EAST;Blue;Yes;;;SS 1100;W HASTINGS ST;04D02;COVAV;;;2009-08-10;__FJ8W1C;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:00-07:00;covDBimport;SDE 834766;30124;30124;"{""coordinates"": [-123.1213786034968, 49.28831072883263], ""type"": ""Point""}";Downtown
WH-G13-014;DSTR;Mueller;CENTURION;1.8;1.8;W-WEST;W-WEST;Blue;Yes;;;;SWC W 15TH AV & TRIMBLE ST;46C07;COVAV;;;2000-01-01;__FJ8WQQ;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:17-07:00;covDBimport;RIH83;30126;30126;"{""coordinates"": [-123.20638393736564, 49.25916800013607], ""type"": ""Point""}";West Point Grey
WH-P16-022;DSTR;TC;TC1;1.5;0.6;E-EAST;E-EAST;Blue;Yes;;;;SEC E KING EDWARD AV & QUEBEC ST;41B27;COVAV;;;1984-01-01;__FJ8UHA;Active;;N;IN_SERVICE;No;2009-11-10T02:36:00-07:00;covDBimport;SDE 834766;30128;30128;"{""coordinates"": [-123.10307364681154, 49.24873626761738], ""type"": ""Point""}";Riley Park
WH-M21-003;DSTR;TC;TC1;2.1;0.9;N-NORTH;N-NORTH;Blue;Yes;;;;NEC CHURCHILL ST & W 52ND AV;71B10;COVAV;;;1939-01-01;__FJ8VEU;Active;;N;IN_SERVICE;No;2009-11-10T02:36:57-07:00;covDBimport;SDE 834766;30130;30130;"{""coordinates"": [-123.14167783331769, 49.22421015242435], ""type"": ""Point""}";Kerrisdale
WH-S18-021;DSTR;TC;TC1;1.5;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SWC BRUCE ST & E 37TH AV;53D01;COVAV;;;1970-01-01;__FJ8T6H;Active;;N;IN_SERVICE;No;2009-11-10T02:36:58-07:00;covDBimport;SDE 834766;30135;30135;"{""coordinates"": [-123.07011925859842, 49.23663430903667], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-K13-013;DSTR;TC;C71P;2.4;0.5;N-NORTH;N-NORTH;Yellow;Yes;;;;NWC W 14TH AV & BALSAM ST;44C02;COVAV;;;2002-01-01;__FJ8WQ4;Active;;N;IN_SERVICE;Yes;2009-11-10T02:36:59-07:00;covDBimport;SDE 834766;30136;30136;"{""coordinates"": [-123.16034581503216, 49.25930385182993], ""type"": ""Point""}";Kitsilano
WH-R08-011;DSTR;TC;TC1;1.8;1.5;E-EAST;E-EAST;Blue;Yes;;;;NEC E HASTINGS ST & GLEN DRIVE;09D19;COVAV;;;1982-01-01;__FJ8V24;Active;;N;IN_SERVICE;No;2009-11-10T02:36:59-07:00;covDBimport;SDE 834766;30137;30137;"{""coordinates"": [-123.08111897623621, 49.28110054569931], ""type"": ""Point""}";Strathcona
WH-G10-005;DSTR;TC;TC1;72.5;0.9;W-WEST;W-WEST;Yellow;Yes;;;SS 4540;NW MARINE DRIVE;25A02;;;;1964-01-01;__FJ8TS0;Active;;N;IN_SERVICE;No;2009-11-10T02:36:59-07:00;covDBimport;SDE 834766;30138;30138;"{""coordinates"": [-123.20985528791378, 49.274352592969855], ""type"": ""Point""}";West Point Grey
WH-R18-009;DSTR;TC;TC1;1.8;4.0;E-EAST;E-EAST;Blue;Yes;;;;NEC E 37TH AV & ST. CATHERINES ST;59C03;COVAV;;;1963-01-01;__FJ8VLN;Active;;N;IN_SERVICE;No;2009-11-10T02:37:00-07:00;covDBimport;SDE 834766;30144;30144;"{""coordinates"": [-123.08679441525004, 49.23658305440185], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-N17-001;DSTR;TC;TC1;3.0;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NWC OSLER ST & DEVONSHIRE CRESCENT;49D16;COVAV;;;1954-01-01;__FJ8VD3;Active;;N;IN_SERVICE;No;2009-11-10T02:37:00-07:00;covDBimport;SDE 834766;30145;30145;"{""coordinates"": [-123.13005103980052, 49.244637779802034], ""type"": ""Point""}";Shaughnessy
WH-R09-002;DSTR;TC;TC1;2.7;0.3;N-NORTH;N-NORTH;Blue;Yes;;;;NWC HAWKS AV & KEEFER ST;09D03;COVAV;;;1983-01-01;__FJ8V18;Active;;N;IN_SERVICE;No;2009-11-10T02:37:39-07:00;covDBimport;SDE 834766;30147;30147;"{""coordinates"": [-123.08736020664458, 49.27936301146263], ""type"": ""Point""}";Strathcona
WH-S09-022;DSTR;TC;TC1;3.7;1.0;N-NORTH;N-NORTH;Blue;Yes;;;;NWC WOODLAND DRIVE & E PENDER ST;10B29;COVAV;;;1970-01-01;__FJ8TC3;Active;;N;IN_SERVICE;No;2009-11-10T02:37:40-07:00;covDBimport;SDE 834766;30152;30152;"{""coordinates"": [-123.07276098566906, 49.28045761250706], ""type"": ""Point""}";Grandview-Woodland
WH-Q20-003;DSTR;TC;TC1;1.8;1.0;W-WEST;W-WEST;Blue;Yes;;;;SWC E 45TH AV & SOPHIA ST;59B09;COVAV;;;1965-01-01;__FJ8VPP;Active;;N;IN_SERVICE;No;2009-11-10T02:37:42-07:00;covDBimport;SDE 834766;30159;30159;"{""coordinates"": [-123.09961816736492, 49.22925944082196], ""type"": ""Point""}";Sunset
WH-R14-019;DSTR;TC;C71P;2.7;1.8;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC GLEN DRIVE & E 18TH AV;41C22;COVAV;;;;__FJ8WZA;Active;;N;IN_SERVICE;Yes;2009-11-10T02:37:42-07:00;covDBimport;KAH78;30160;30160;"{""coordinates"": [-123.08164949972057, 49.25437782077707], ""type"": ""Point""}";Kensington-Cedar Cottage
WH-M15-013;DSTR;TC;C71P;0.9;0.6;E-EAST;E-EAST;Blue;Yes;;;;SEC LAURIER AV & GRANVILLE ST;49A19;COVAV;;;;__FJ8WU7;Active;;N;IN_SERVICE;Yes;2009-11-10T02:37:42-07:00;covDBimport;SDE 834766;30163;30163;"{""coordinates"": [-123.13885470752163, 49.25075585103599], ""type"": ""Point""}";Shaughnessy
WH-N17-005;DSTR;TC;TC1;1.8;0.6;N-NORTH;N-NORTH;Blue;Yes;;;;NWC SELKIRK ST & CONNAUGHT DRIVE;49D14;COVAV;;;1954-01-01;__FJ8VCW;Active;;N;IN_SERVICE;No;2009-11-10T02:38:26-07:00;covDBimport;SDE 834766;30168;30168;"{""coordinates"": [-123.13269925378204, 49.2443689141197], ""type"": ""Point""}";Shaughnessy
WH-J11-004;DSTR;Clow;BrigadierM;54.9;4.0;W-WEST;W-WEST;Blue;Yes;;;;NS POINT GREY ROAD & W 1ST AV;23B03;COVAV;2014-01-23;Threads are stripped.  HCV closed and locked replace hydrant;1962-01-01;__FJ8UA6;Active;;N;IN_SERVICE;Yes;2009-11-10T02:38:00-07:00;covDBimport;SDE 834766;30169;30169;"{""coordinates"": [-123.16902299233422, 49.27120727228784], ""type"": ""Point""}";Kitsilano
WH-F12-010;DSTR;TC;TC1;2.1;2.7;E-EAST;E-EAST;Green;Yes;;;;NEC W 6TH AV & DRUMMOND DRIVE;27A08;COVAV;;;1960-01-01;__FJ8TQ6;Active;;N;IN_SERVICE;No;2009-11-10T02:38:27-07:00;covDBimport;SDE 834766;30172;30172;"{""coordinates"": [-123.21941571682687, 49.267317694703884], ""type"": ""Point""}";West Point Grey
WH-P16-005;DSTR;TC;TC1;1.2;1.8;W-WEST;W-WEST;Yellow;Yes;;;;SWC NIGEL AV & DINMONT AV;50C04;COVAV;;;;__FJ8UH0;Active;;N;IN_SERVICE;No;2009-11-10T02:38:00-07:00;covDBimport;SDE 834766;30174;30174;"{""coordinates"": [-123.11025950121939, 49.24550400593507], ""type"": ""Point""}";Riley Park
WH-P13-015;DSTR;TC;TC1;2.7;0.6;S-SOUTH;S-SOUTH;Blue;Yes;;;;SEC MANITOBA ST & W 12TH AV;31D17;COVAV;;;1999-01-01;__FJ8WFU;Active;;N;IN_SERVICE;No;2009-11-10T02:38:28-07:00;covDBimport;PIY88;30177;30177;"{""coordinates"": [-123.10683416290928, 49.26018075347263], ""type"": ""Point""}";Mount Pleasant
